vendor,family,subfamily,part_number,identifier_kind,cmsis_device,target_config,cpu_architectures,flash_drivers,openocd_distribution,openocd_commit,source_pack_vendor,source_pack_name,source_pack_version,source_kind,source_url,source_content_sha256,mapping_rule_id,mapping_status,validation_status
NXP,LPC800 Series,LPC802,LPC802M001JHI33,cmsis_device_name,LPC802M001JHI33,tcl/target/lpc8xx.cfg,"[""ARM Cortex-M""]","[""lpc2000""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LPC800_DFP,1.10.2,cmsis_pdsc,https://www.keil.com/pack/Keil.LPC800_DFP.pdsc,b5c8a113d1bd88387e21643c05de18ac7413a88be2a9859ac258a9cec02e53d1,nxp-lpc8,mapping_candidate,not_verified
NXP,LPC800 Series,LPC802,LPC802M011JDH20,cmsis_device_name,LPC802M011JDH20,tcl/target/lpc8xx.cfg,"[""ARM Cortex-M""]","[""lpc2000""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LPC800_DFP,1.10.2,cmsis_pdsc,https://www.keil.com/pack/Keil.LPC800_DFP.pdsc,b5c8a113d1bd88387e21643c05de18ac7413a88be2a9859ac258a9cec02e53d1,nxp-lpc8,mapping_candidate,not_verified
NXP,LPC800 Series,LPC804,LPC804M101JDH20,cmsis_device_name,LPC804M101JDH20,tcl/target/lpc8xx.cfg,"[""ARM Cortex-M""]","[""lpc2000""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LPC800_DFP,1.10.2,cmsis_pdsc,https://www.keil.com/pack/Keil.LPC800_DFP.pdsc,b5c8a113d1bd88387e21643c05de18ac7413a88be2a9859ac258a9cec02e53d1,nxp-lpc8,mapping_candidate,not_verified
NXP,LPC800 Series,LPC804,LPC804M101JDH24,cmsis_device_name,LPC804M101JDH24,tcl/target/lpc8xx.cfg,"[""ARM Cortex-M""]","[""lpc2000""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LPC800_DFP,1.10.2,cmsis_pdsc,https://www.keil.com/pack/Keil.LPC800_DFP.pdsc,b5c8a113d1bd88387e21643c05de18ac7413a88be2a9859ac258a9cec02e53d1,nxp-lpc8,mapping_candidate,not_verified
NXP,LPC800 Series,LPC804,LPC804M101JHI33,cmsis_device_name,LPC804M101JHI33,tcl/target/lpc8xx.cfg,"[""ARM Cortex-M""]","[""lpc2000""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LPC800_DFP,1.10.2,cmsis_pdsc,https://www.keil.com/pack/Keil.LPC800_DFP.pdsc,b5c8a113d1bd88387e21643c05de18ac7413a88be2a9859ac258a9cec02e53d1,nxp-lpc8,mapping_candidate,not_verified
NXP,LPC800 Series,LPC804,LPC804M111JDH24,cmsis_device_name,LPC804M111JDH24,tcl/target/lpc8xx.cfg,"[""ARM Cortex-M""]","[""lpc2000""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LPC800_DFP,1.10.2,cmsis_pdsc,https://www.keil.com/pack/Keil.LPC800_DFP.pdsc,b5c8a113d1bd88387e21643c05de18ac7413a88be2a9859ac258a9cec02e53d1,nxp-lpc8,mapping_candidate,not_verified
NXP,LPC800 Series,LPC81x,LPC810M021FN8,cmsis_device_name,LPC810M021FN8,tcl/target/lpc8xx.cfg,"[""ARM Cortex-M""]","[""lpc2000""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LPC800_DFP,1.10.2,cmsis_pdsc,https://www.keil.com/pack/Keil.LPC800_DFP.pdsc,b5c8a113d1bd88387e21643c05de18ac7413a88be2a9859ac258a9cec02e53d1,nxp-lpc8,mapping_candidate,not_verified
NXP,LPC800 Series,LPC81x,LPC811M001JDH16,cmsis_device_name,LPC811M001JDH16,tcl/target/lpc8xx.cfg,"[""ARM Cortex-M""]","[""lpc2000""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LPC800_DFP,1.10.2,cmsis_pdsc,https://www.keil.com/pack/Keil.LPC800_DFP.pdsc,b5c8a113d1bd88387e21643c05de18ac7413a88be2a9859ac258a9cec02e53d1,nxp-lpc8,mapping_candidate,not_verified
NXP,LPC800 Series,LPC81x,LPC812M101JD20,cmsis_device_name,LPC812M101JD20,tcl/target/lpc8xx.cfg,"[""ARM Cortex-M""]","[""lpc2000""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LPC800_DFP,1.10.2,cmsis_pdsc,https://www.keil.com/pack/Keil.LPC800_DFP.pdsc,b5c8a113d1bd88387e21643c05de18ac7413a88be2a9859ac258a9cec02e53d1,nxp-lpc8,mapping_candidate,not_verified
NXP,LPC800 Series,LPC81x,LPC812M101JDH16,cmsis_device_name,LPC812M101JDH16,tcl/target/lpc8xx.cfg,"[""ARM Cortex-M""]","[""lpc2000""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LPC800_DFP,1.10.2,cmsis_pdsc,https://www.keil.com/pack/Keil.LPC800_DFP.pdsc,b5c8a113d1bd88387e21643c05de18ac7413a88be2a9859ac258a9cec02e53d1,nxp-lpc8,mapping_candidate,not_verified
NXP,LPC800 Series,LPC81x,LPC812M101JDH20,cmsis_device_name,LPC812M101JDH20,tcl/target/lpc8xx.cfg,"[""ARM Cortex-M""]","[""lpc2000""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LPC800_DFP,1.10.2,cmsis_pdsc,https://www.keil.com/pack/Keil.LPC800_DFP.pdsc,b5c8a113d1bd88387e21643c05de18ac7413a88be2a9859ac258a9cec02e53d1,nxp-lpc8,mapping_candidate,not_verified
NXP,LPC800 Series,LPC81x,LPC812M101JTB16,cmsis_device_name,LPC812M101JTB16,tcl/target/lpc8xx.cfg,"[""ARM Cortex-M""]","[""lpc2000""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LPC800_DFP,1.10.2,cmsis_pdsc,https://www.keil.com/pack/Keil.LPC800_DFP.pdsc,b5c8a113d1bd88387e21643c05de18ac7413a88be2a9859ac258a9cec02e53d1,nxp-lpc8,mapping_candidate,not_verified
NXP,LPC800 Series,LPC82x,LPC822M101JDH20,cmsis_device_name,LPC822M101JDH20,tcl/target/lpc8xx.cfg,"[""ARM Cortex-M""]","[""lpc2000""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LPC800_DFP,1.10.2,cmsis_pdsc,https://www.keil.com/pack/Keil.LPC800_DFP.pdsc,b5c8a113d1bd88387e21643c05de18ac7413a88be2a9859ac258a9cec02e53d1,nxp-lpc8,mapping_candidate,not_verified
NXP,LPC800 Series,LPC82x,LPC822M101JHI33,cmsis_device_name,LPC822M101JHI33,tcl/target/lpc8xx.cfg,"[""ARM Cortex-M""]","[""lpc2000""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LPC800_DFP,1.10.2,cmsis_pdsc,https://www.keil.com/pack/Keil.LPC800_DFP.pdsc,b5c8a113d1bd88387e21643c05de18ac7413a88be2a9859ac258a9cec02e53d1,nxp-lpc8,mapping_candidate,not_verified
NXP,LPC800 Series,LPC82x,LPC824M201JDH20,cmsis_device_name,LPC824M201JDH20,tcl/target/lpc8xx.cfg,"[""ARM Cortex-M""]","[""lpc2000""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LPC800_DFP,1.10.2,cmsis_pdsc,https://www.keil.com/pack/Keil.LPC800_DFP.pdsc,b5c8a113d1bd88387e21643c05de18ac7413a88be2a9859ac258a9cec02e53d1,nxp-lpc8,mapping_candidate,not_verified
NXP,LPC800 Series,LPC82x,LPC824M201JHI33,cmsis_device_name,LPC824M201JHI33,tcl/target/lpc8xx.cfg,"[""ARM Cortex-M""]","[""lpc2000""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LPC800_DFP,1.10.2,cmsis_pdsc,https://www.keil.com/pack/Keil.LPC800_DFP.pdsc,b5c8a113d1bd88387e21643c05de18ac7413a88be2a9859ac258a9cec02e53d1,nxp-lpc8,mapping_candidate,not_verified
NXP,LPC800 Series,LPC83x,LPC832M101FDH20,cmsis_device_name,LPC832M101FDH20,tcl/target/lpc8xx.cfg,"[""ARM Cortex-M""]","[""lpc2000""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LPC800_DFP,1.10.2,cmsis_pdsc,https://www.keil.com/pack/Keil.LPC800_DFP.pdsc,b5c8a113d1bd88387e21643c05de18ac7413a88be2a9859ac258a9cec02e53d1,nxp-lpc8,mapping_candidate,not_verified
NXP,LPC800 Series,LPC83x,LPC834M101FHI33,cmsis_device_name,LPC834M101FHI33,tcl/target/lpc8xx.cfg,"[""ARM Cortex-M""]","[""lpc2000""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LPC800_DFP,1.10.2,cmsis_pdsc,https://www.keil.com/pack/Keil.LPC800_DFP.pdsc,b5c8a113d1bd88387e21643c05de18ac7413a88be2a9859ac258a9cec02e53d1,nxp-lpc8,mapping_candidate,not_verified
NXP,LPC8N04,,LPC8N04FHI24,cmsis_device_name,LPC8N04,tcl/target/lpc8nxx.cfg,"[""ARM Cortex-M""]","[""lpc2000""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,NXP,LPC8N04_DFP,12.2.0,cmsis_pdsc,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.LPC8N04_DFP.pdsc,0c899111f237df24b7ee3cecabd788d41710b82190d2f1e481c2199d82b8ce2a,nxp-lpc8n,mapping_candidate,not_verified
NXP,K40 Series,,MK40DN512xxx10,ordering_pattern,MK40DN512xxx10,tcl/target/k40.cfg,"[""ARM Cortex-M""]","[""kinetis""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,Kinetis_K40_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.Kinetis_K40_DFP.pdsc,c19b289c04eda93407a57dac73e33c841bf4c45a2f79decd157242262eae5f93,nxp-k40,mapping_candidate,not_verified
NXP,K40 Series,,MK40DX128xxx10,ordering_pattern,MK40DX128xxx10,tcl/target/k40.cfg,"[""ARM Cortex-M""]","[""kinetis""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,Kinetis_K40_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.Kinetis_K40_DFP.pdsc,c19b289c04eda93407a57dac73e33c841bf4c45a2f79decd157242262eae5f93,nxp-k40,mapping_candidate,not_verified
NXP,K40 Series,,MK40DX128xxx7,ordering_pattern,MK40DX128xxx7,tcl/target/k40.cfg,"[""ARM Cortex-M""]","[""kinetis""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,Kinetis_K40_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.Kinetis_K40_DFP.pdsc,c19b289c04eda93407a57dac73e33c841bf4c45a2f79decd157242262eae5f93,nxp-k40,mapping_candidate,not_verified
NXP,K40 Series,,MK40DX256xxx10,ordering_pattern,MK40DX256xxx10,tcl/target/k40.cfg,"[""ARM Cortex-M""]","[""kinetis""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,Kinetis_K40_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.Kinetis_K40_DFP.pdsc,c19b289c04eda93407a57dac73e33c841bf4c45a2f79decd157242262eae5f93,nxp-k40,mapping_candidate,not_verified
NXP,K40 Series,,MK40DX256xxx7,ordering_pattern,MK40DX256xxx7,tcl/target/k40.cfg,"[""ARM Cortex-M""]","[""kinetis""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,Kinetis_K40_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.Kinetis_K40_DFP.pdsc,c19b289c04eda93407a57dac73e33c841bf4c45a2f79decd157242262eae5f93,nxp-k40,mapping_candidate,not_verified
NXP,K40 Series,,MK40DX64xxx7,ordering_pattern,MK40DX64xxx7,tcl/target/k40.cfg,"[""ARM Cortex-M""]","[""kinetis""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,Kinetis_K40_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.Kinetis_K40_DFP.pdsc,c19b289c04eda93407a57dac73e33c841bf4c45a2f79decd157242262eae5f93,nxp-k40,mapping_candidate,not_verified
NXP,K60 Series,,MK60DN256xxx10,ordering_pattern,MK60DN256xxx10,tcl/target/k60.cfg,"[""ARM Cortex-M""]","[""kinetis""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,Kinetis_K60_DFP,1.5.1,cmsis_pdsc,https://www.keil.com/pack/Keil.Kinetis_K60_DFP.pdsc,7981a155caff036fde73f4cd4ffb3f74c0008a06eaeb60f184b2d27e64cd81b6,nxp-k60,mapping_candidate,not_verified
NXP,K60 Series,,MK60DN512xxx10,ordering_pattern,MK60DN512xxx10,tcl/target/k60.cfg,"[""ARM Cortex-M""]","[""kinetis""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,Kinetis_K60_DFP,1.5.1,cmsis_pdsc,https://www.keil.com/pack/Keil.Kinetis_K60_DFP.pdsc,7981a155caff036fde73f4cd4ffb3f74c0008a06eaeb60f184b2d27e64cd81b6,nxp-k60,mapping_candidate,not_verified
NXP,K60 Series,,MK60DX256xxx10,ordering_pattern,MK60DX256xxx10,tcl/target/k60.cfg,"[""ARM Cortex-M""]","[""kinetis""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,Kinetis_K60_DFP,1.5.1,cmsis_pdsc,https://www.keil.com/pack/Keil.Kinetis_K60_DFP.pdsc,7981a155caff036fde73f4cd4ffb3f74c0008a06eaeb60f184b2d27e64cd81b6,nxp-k60,mapping_candidate,not_verified
NXP,K60 Series,,MK60FN1M0xxx12,ordering_pattern,MK60FN1M0xxx12,tcl/target/k60.cfg,"[""ARM Cortex-M""]","[""kinetis""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,Kinetis_K60_DFP,1.5.1,cmsis_pdsc,https://www.keil.com/pack/Keil.Kinetis_K60_DFP.pdsc,7981a155caff036fde73f4cd4ffb3f74c0008a06eaeb60f184b2d27e64cd81b6,nxp-k60,mapping_candidate,not_verified
NXP,K60 Series,,MK60FN1M0xxx15,ordering_pattern,MK60FN1M0xxx15,tcl/target/k60.cfg,"[""ARM Cortex-M""]","[""kinetis""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,Kinetis_K60_DFP,1.5.1,cmsis_pdsc,https://www.keil.com/pack/Keil.Kinetis_K60_DFP.pdsc,7981a155caff036fde73f4cd4ffb3f74c0008a06eaeb60f184b2d27e64cd81b6,nxp-k60,mapping_candidate,not_verified
NXP,K60 Series,,MK60FX512xxx12,ordering_pattern,MK60FX512xxx12,tcl/target/k60.cfg,"[""ARM Cortex-M""]","[""kinetis""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,Kinetis_K60_DFP,1.5.1,cmsis_pdsc,https://www.keil.com/pack/Keil.Kinetis_K60_DFP.pdsc,7981a155caff036fde73f4cd4ffb3f74c0008a06eaeb60f184b2d27e64cd81b6,nxp-k60,mapping_candidate,not_verified
NXP,K60 Series,,MK60FX512xxx15,ordering_pattern,MK60FX512xxx15,tcl/target/k60.cfg,"[""ARM Cortex-M""]","[""kinetis""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,Kinetis_K60_DFP,1.5.1,cmsis_pdsc,https://www.keil.com/pack/Keil.Kinetis_K60_DFP.pdsc,7981a155caff036fde73f4cd4ffb3f74c0008a06eaeb60f184b2d27e64cd81b6,nxp-k60,mapping_candidate,not_verified
NXP,KLxx Series,KL2x,MKL25Z128xxx4,ordering_pattern,MKL25Z128xxx4,tcl/target/kl25.cfg,"[""ARM Cortex-M""]","[""kinetis""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,Kinetis_KLxx_DFP,1.15.1,cmsis_pdsc,https://www.keil.com/pack/Keil.Kinetis_KLxx_DFP.pdsc,e81d3358e24f2d230987aafe8dd30602041186f9d8a6f43c85ead4d7842bd0ab,nxp-kl25,mapping_candidate,not_verified
NXP,KLxx Series,KL2x,MKL25Z32xxx4,ordering_pattern,MKL25Z32xxx4,tcl/target/kl25.cfg,"[""ARM Cortex-M""]","[""kinetis""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,Kinetis_KLxx_DFP,1.15.1,cmsis_pdsc,https://www.keil.com/pack/Keil.Kinetis_KLxx_DFP.pdsc,e81d3358e24f2d230987aafe8dd30602041186f9d8a6f43c85ead4d7842bd0ab,nxp-kl25,mapping_candidate,not_verified
NXP,KLxx Series,KL2x,MKL25Z64xxx4,ordering_pattern,MKL25Z64xxx4,tcl/target/kl25.cfg,"[""ARM Cortex-M""]","[""kinetis""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,Kinetis_KLxx_DFP,1.15.1,cmsis_pdsc,https://www.keil.com/pack/Keil.Kinetis_KLxx_DFP.pdsc,e81d3358e24f2d230987aafe8dd30602041186f9d8a6f43c85ead4d7842bd0ab,nxp-kl25,mapping_candidate,not_verified
NXP,S32K Series,S32K11x,S32K116xxxxMFMx,ordering_pattern,S32K116,tcl/target/s32k.cfg,"[""ARM Cortex-M""]","[""kinetis""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,S32K116_SDK_DFP,1.2.1,cmsis_pdsc,https://www.keil.com/pack/Keil.S32K116_SDK_DFP.pdsc,11c5a159c2254aa83f2d9cd5afde8156165d934061011ead76aa946ad1309a3b,nxp-s32k11,mapping_candidate,not_verified
NXP,S32K Series,S32K11x,S32K116xxxxMLFx,ordering_pattern,S32K116,tcl/target/s32k.cfg,"[""ARM Cortex-M""]","[""kinetis""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,S32K116_SDK_DFP,1.2.1,cmsis_pdsc,https://www.keil.com/pack/Keil.S32K116_SDK_DFP.pdsc,11c5a159c2254aa83f2d9cd5afde8156165d934061011ead76aa946ad1309a3b,nxp-s32k11,mapping_candidate,not_verified
NXP,S32K Series,S32K11x,S32K116xxxxVFMx,ordering_pattern,S32K116,tcl/target/s32k.cfg,"[""ARM Cortex-M""]","[""kinetis""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,S32K116_SDK_DFP,1.2.1,cmsis_pdsc,https://www.keil.com/pack/Keil.S32K116_SDK_DFP.pdsc,11c5a159c2254aa83f2d9cd5afde8156165d934061011ead76aa946ad1309a3b,nxp-s32k11,mapping_candidate,not_verified
NXP,S32K Series,S32K11x,S32K116xxxxVLFx,ordering_pattern,S32K116,tcl/target/s32k.cfg,"[""ARM Cortex-M""]","[""kinetis""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,S32K116_SDK_DFP,1.2.1,cmsis_pdsc,https://www.keil.com/pack/Keil.S32K116_SDK_DFP.pdsc,11c5a159c2254aa83f2d9cd5afde8156165d934061011ead76aa946ad1309a3b,nxp-s32k11,mapping_candidate,not_verified
NXP,S32K Series,S32K11x,S32K118xxxxMLFx,ordering_pattern,S32K118,tcl/target/s32k.cfg,"[""ARM Cortex-M""]","[""kinetis""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,S32K118_SDK_DFP,1.2.1,cmsis_pdsc,https://www.keil.com/pack/Keil.S32K118_SDK_DFP.pdsc,11c891080bf261925ab001bc785bf16c202f8edee3b7388598b7083ca81daa2f,nxp-s32k11,mapping_candidate,not_verified
NXP,S32K Series,S32K11x,S32K118xxxxMLHx,ordering_pattern,S32K118,tcl/target/s32k.cfg,"[""ARM Cortex-M""]","[""kinetis""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,S32K118_SDK_DFP,1.2.1,cmsis_pdsc,https://www.keil.com/pack/Keil.S32K118_SDK_DFP.pdsc,11c891080bf261925ab001bc785bf16c202f8edee3b7388598b7083ca81daa2f,nxp-s32k11,mapping_candidate,not_verified
NXP,S32K Series,S32K11x,S32K118xxxxVLFx,ordering_pattern,S32K118,tcl/target/s32k.cfg,"[""ARM Cortex-M""]","[""kinetis""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,S32K118_SDK_DFP,1.2.1,cmsis_pdsc,https://www.keil.com/pack/Keil.S32K118_SDK_DFP.pdsc,11c891080bf261925ab001bc785bf16c202f8edee3b7388598b7083ca81daa2f,nxp-s32k11,mapping_candidate,not_verified
NXP,S32K Series,S32K11x,S32K118xxxxVLHx,ordering_pattern,S32K118,tcl/target/s32k.cfg,"[""ARM Cortex-M""]","[""kinetis""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,S32K118_SDK_DFP,1.2.1,cmsis_pdsc,https://www.keil.com/pack/Keil.S32K118_SDK_DFP.pdsc,11c891080bf261925ab001bc785bf16c202f8edee3b7388598b7083ca81daa2f,nxp-s32k11,mapping_candidate,not_verified
Nuvoton,NuMicro M4 Family,M433,M433LE8AE,cmsis_device_name,M433LE8AE,tcl/target/numicro_m4.cfg,"[""ARM Cortex-M""]","[""numicro""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Nuvoton,NuMicroM4_DFP,1.0.3,cmsis_pdsc,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM4_DFP.pdsc,3e7943a350a2e66c7022ec44b8ef3c5339dbfe47cf03576b9f56eabc3bfc428e,nuvoton-numicro-m4,mapping_candidate,not_verified
Nuvoton,NuMicro M4 Family,M433,M433SE8AE,cmsis_device_name,M433SE8AE,tcl/target/numicro_m4.cfg,"[""ARM Cortex-M""]","[""numicro""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Nuvoton,NuMicroM4_DFP,1.0.3,cmsis_pdsc,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM4_DFP.pdsc,3e7943a350a2e66c7022ec44b8ef3c5339dbfe47cf03576b9f56eabc3bfc428e,nuvoton-numicro-m4,mapping_candidate,not_verified
Nuvoton,NuMicro M4 Family,M451,M451LC3AE,cmsis_device_name,M451LC3AE,tcl/target/numicro_m4.cfg,"[""ARM Cortex-M""]","[""numicro""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Nuvoton,NuMicroM4_DFP,1.0.3,cmsis_pdsc,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM4_DFP.pdsc,3e7943a350a2e66c7022ec44b8ef3c5339dbfe47cf03576b9f56eabc3bfc428e,nuvoton-numicro-m4,mapping_candidate,not_verified
Nuvoton,NuMicro M4 Family,M451,M451LD3AE,cmsis_device_name,M451LD3AE,tcl/target/numicro_m4.cfg,"[""ARM Cortex-M""]","[""numicro""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Nuvoton,NuMicroM4_DFP,1.0.3,cmsis_pdsc,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM4_DFP.pdsc,3e7943a350a2e66c7022ec44b8ef3c5339dbfe47cf03576b9f56eabc3bfc428e,nuvoton-numicro-m4,mapping_candidate,not_verified
Nuvoton,NuMicro M4 Family,M451,M451LE6AE,cmsis_device_name,M451LE6AE,tcl/target/numicro_m4.cfg,"[""ARM Cortex-M""]","[""numicro""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Nuvoton,NuMicroM4_DFP,1.0.3,cmsis_pdsc,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM4_DFP.pdsc,3e7943a350a2e66c7022ec44b8ef3c5339dbfe47cf03576b9f56eabc3bfc428e,nuvoton-numicro-m4,mapping_candidate,not_verified
Nuvoton,NuMicro M4 Family,M451,M451LG6AE,cmsis_device_name,M451LG6AE,tcl/target/numicro_m4.cfg,"[""ARM Cortex-M""]","[""numicro""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Nuvoton,NuMicroM4_DFP,1.0.3,cmsis_pdsc,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM4_DFP.pdsc,3e7943a350a2e66c7022ec44b8ef3c5339dbfe47cf03576b9f56eabc3bfc428e,nuvoton-numicro-m4,mapping_candidate,not_verified
Nuvoton,NuMicro M4 Family,M451,M451MLC3AE,cmsis_device_name,M451MLC3AE,tcl/target/numicro_m4.cfg,"[""ARM Cortex-M""]","[""numicro""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Nuvoton,NuMicroM4_DFP,1.0.3,cmsis_pdsc,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM4_DFP.pdsc,3e7943a350a2e66c7022ec44b8ef3c5339dbfe47cf03576b9f56eabc3bfc428e,nuvoton-numicro-m4,mapping_candidate,not_verified
Nuvoton,NuMicro M4 Family,M451,M451MLD3AE,cmsis_device_name,M451MLD3AE,tcl/target/numicro_m4.cfg,"[""ARM Cortex-M""]","[""numicro""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Nuvoton,NuMicroM4_DFP,1.0.3,cmsis_pdsc,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM4_DFP.pdsc,3e7943a350a2e66c7022ec44b8ef3c5339dbfe47cf03576b9f56eabc3bfc428e,nuvoton-numicro-m4,mapping_candidate,not_verified
Nuvoton,NuMicro M4 Family,M451,M451MLE6AE,cmsis_device_name,M451MLE6AE,tcl/target/numicro_m4.cfg,"[""ARM Cortex-M""]","[""numicro""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Nuvoton,NuMicroM4_DFP,1.0.3,cmsis_pdsc,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM4_DFP.pdsc,3e7943a350a2e66c7022ec44b8ef3c5339dbfe47cf03576b9f56eabc3bfc428e,nuvoton-numicro-m4,mapping_candidate,not_verified
Nuvoton,NuMicro M4 Family,M451,M451MLG6AE,cmsis_device_name,M451MLG6AE,tcl/target/numicro_m4.cfg,"[""ARM Cortex-M""]","[""numicro""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Nuvoton,NuMicroM4_DFP,1.0.3,cmsis_pdsc,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM4_DFP.pdsc,3e7943a350a2e66c7022ec44b8ef3c5339dbfe47cf03576b9f56eabc3bfc428e,nuvoton-numicro-m4,mapping_candidate,not_verified
Nuvoton,NuMicro M4 Family,M451,M451MRC3AE,cmsis_device_name,M451MRC3AE,tcl/target/numicro_m4.cfg,"[""ARM Cortex-M""]","[""numicro""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Nuvoton,NuMicroM4_DFP,1.0.3,cmsis_pdsc,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM4_DFP.pdsc,3e7943a350a2e66c7022ec44b8ef3c5339dbfe47cf03576b9f56eabc3bfc428e,nuvoton-numicro-m4,mapping_candidate,not_verified
