vendor,family,subfamily,part_number,identifier_kind,target_config,plasma_status,pack_name,pack_version,source_url
Nuvoton,NuMicro M0 Family,Mini58,Mini58ZDE,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,N32F030,N32F030D,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,N32F030,N32F030X,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,N32F030,N32F030Y,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NDA102,NDA102EC1,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NDA102,NDA102FC1,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NM1120,NM1120EC1AE,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NM1120,NM1120FC1AE,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NM1120,NM1120XC1AE,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NM1120,NM1120ZC1AE,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NM1200,NM1100FBAE,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NM1200,NM1100XBAE,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NM1200,NM1200LBAE,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NM1200,NM1200TBAE,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NM1200,NM1200ZBAE,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NM1230,NM1220EBK0,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NM1230,NM1232D,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NM1230,NM1232Y,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NM1230,NM1233D,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NM1230,NM1233Y,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NM1230,NM1234D,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NM1230,NM1234Y,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NM1230,NM18307Y,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NM1240,NM1243D48,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NM1240,NM1243Y,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NM1240,NM1243Y48,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NM1240,NM1244D48,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NM1240,NM1244Y,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NM1240,NM1244Y48,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NM1240,NM18402Y,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NM1240,NM18407SY,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NM1240,NM18407Y,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NM1240,NM18440D,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NM1320,NM1320LC2AE,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NM1330,NM1330LC1AE,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NM1330,NM1330LD2AE,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NM1500,NM1510LC1AE,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NM1500,NM1520LC2AE,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NM1500,NM1520LD2AE,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NM1500,NM1520RC2AE,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NM1500,NM1520RD2AE,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NM1500,NM1530LE3AE,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NM1500,NM1530VD3AE,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NM1500,NM1530VE3AE,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NM1810,NM18100Y,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NM1810,NM18101Y,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NM1810,NM18105Y,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NM1810,NM18107Y,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NM1810,NM1817NT,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NM1820,NM18200D,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NM1820,NM18200S,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NM1820,NM18200Y,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NM1820,NM18201S,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NM1820,NM18201Y,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NM1820,NM18202S,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NM1820,NM18202Y,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NM1820,NM1820ZB0AE,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NUC029AE,NUC029FAE,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NUC029AN,NUC029LAN,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NUC029AN,NUC029NAN,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NUC029AN,NUC029TAE,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NUC029AN,NUC029TAN,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NUC029AN,NUC029ZAN,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NUC029DE,NUC029LDE,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NUC029DE,NUC029SDE,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NUC029EE,NUC029LEE,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NUC029EE,NUC029SEE,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NUC029GE,NUC029KGE,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NUC029GE,NUC029LGE,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NUC029GE,NUC029SGE,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NUC100,NUC100LC1BN,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NUC100,NUC100LC1DN,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NUC100,NUC100LD1BN,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NUC100,NUC100LD1DN,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NUC100,NUC100LD2BN,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NUC100,NUC100LD2DN,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NUC100,NUC100LD3AN,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NUC100,NUC100LD3DN,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NUC100,NUC100LE3AN,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NUC100,NUC100LE3DN,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NUC100,NUC100RC1BN,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NUC100,NUC100RC1DN,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NUC100,NUC100RD1BN,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NUC100,NUC100RD1DN,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NUC100,NUC100RD2BN,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NUC100,NUC100RD2DN,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NUC100,NUC100RD3AN,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NUC100,NUC100RD3DN,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NUC100,NUC100RE3AN,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NUC100,NUC100RE3DN,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NUC100,NUC100VD2AN,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NUC100,NUC100VD2DN,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NUC100,NUC100VD3AN,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NUC100,NUC100VD3DN,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NUC100,NUC100VE3AN,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NUC100,NUC100VE3DE,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NUC100,NUC100VE3DN,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NUC100,NUC120LC1BN,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
Nuvoton,NuMicro M0 Family,NUC100,NUC120LC1DN,cmsis_device_name,tcl/target/numicro.cfg,not_validated,NuMicroM0_DFP,1.0.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc
